ID,Nombre,Cédula,Rol,Contraseña,Departamento,Municipio,Zona,Puesto,Mesa,Ubicación Completa,Activo,Presencia Verificada,Último Acceso
1963,testigo_2610010101001,2610010101001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,INST.EDUC.SEGUNDO HENAO,,QUINDIO - CALARCA - INST.EDUC.SEGUNDO HENAO,Sí,No,Nunca
1964,testigo_2610010102001,2610010102001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,INST.EDUC.SEGUNDO HENAO,,QUINDIO - CALARCA - INST.EDUC.SEGUNDO HENAO,Sí,No,Nunca
1965,testigo_2610010201001,2610010201001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COLEGIO LEON DE GREIFF,,QUINDIO - CALARCA - COLEGIO LEON DE GREIFF,Sí,No,Nunca
1966,testigo_2610010202001,2610010202001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COLEGIO LEON DE GREIFF,,QUINDIO - CALARCA - COLEGIO LEON DE GREIFF,Sí,No,Nunca
1967,testigo_2610010301001,2610010301001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COL. ROMAN MARIA VALENCIA,,QUINDIO - CALARCA - COL. ROMAN MARIA VALENCIA,Sí,No,Nunca
1968,testigo_2610010302001,2610010302001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COL. ROMAN MARIA VALENCIA,,QUINDIO - CALARCA - COL. ROMAN MARIA VALENCIA,Sí,No,Nunca
1969,testigo_2610010401001,2610010401001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COLEGIO ANTONIO NARIÑO,,QUINDIO - CALARCA - COLEGIO ANTONIO NARIÑO,Sí,No,Nunca
1970,testigo_2610010402001,2610010402001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COLEGIO ANTONIO NARIÑO,,QUINDIO - CALARCA - COLEGIO ANTONIO NARIÑO,Sí,No,Nunca
1971,testigo_2610010403001,2610010403001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,COLEGIO ANTONIO NARIÑO,,QUINDIO - CALARCA - COLEGIO ANTONIO NARIÑO,Sí,No,Nunca
1972,testigo_2610010501001,2610010501001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 01,CIUDADELA EDU SECTOR LAURELES,,QUINDIO - CALARCA - CIUDADELA EDU SECTOR LAURELES,Sí,No,Nunca
1973,testigo_2610020101001,2610020101001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,COLEGIO ROBLEDO,,QUINDIO - CALARCA - COLEGIO ROBLEDO,Sí,No,Nunca
1974,testigo_2610020102001,2610020102001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,COLEGIO ROBLEDO,,QUINDIO - CALARCA - COLEGIO ROBLEDO,Sí,No,Nunca
1975,testigo_2610020103001,2610020103001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,COLEGIO ROBLEDO,,QUINDIO - CALARCA - COLEGIO ROBLEDO,Sí,No,Nunca
1976,testigo_2610020201001,2610020201001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,ESCUELA SANTANDER,,QUINDIO - CALARCA - ESCUELA SANTANDER,Sí,No,Nunca
1977,testigo_2610020202001,2610020202001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,ESCUELA SANTANDER,,QUINDIO - CALARCA - ESCUELA SANTANDER,Sí,No,Nunca
1978,testigo_2610020301001,2610020301001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,CONCENTRACION JHON F. KENNEDY,,QUINDIO - CALARCA - CONCENTRACION JHON F. KENNEDY,Sí,No,Nunca
1979,testigo_2610020302001,2610020302001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,CONCENTRACION JHON F. KENNEDY,,QUINDIO - CALARCA - CONCENTRACION JHON F. KENNEDY,Sí,No,Nunca
1980,testigo_2610020401001,2610020401001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 02,IE SAN RAFAEL SD LA PRIMAVERA,,QUINDIO - CALARCA - IE SAN RAFAEL SD LA PRIMAVERA,Sí,No,Nunca
1981,testigo_2610900101001,2610900101001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 90,PUESTO CENSO (VIVE DIGITAL),,QUINDIO - CALARCA - PUESTO CENSO (VIVE DIGITAL),Sí,No,Nunca
1982,testigo_2610980101001,2610980101001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 98,CARCEL,,QUINDIO - CALARCA - CARCEL,Sí,No,Nunca
1983,testigo_2610991001001,2610991001001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 99,BARCELONA,,QUINDIO - CALARCA - BARCELONA,Sí,No,Nunca
1984,testigo_2610991002001,2610991002001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 99,BARCELONA,,QUINDIO - CALARCA - BARCELONA,Sí,No,Nunca
1985,testigo_2610995001001,2610995001001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 99,LA ALBANIA,,QUINDIO - CALARCA - LA ALBANIA,Sí,No,Nunca
1986,testigo_2610995201001,2610995201001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 99,LA BELLA,,QUINDIO - CALARCA - LA BELLA,Sí,No,Nunca
1987,testigo_2610995501001,2610995501001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 99,LA VIRGINIA,,QUINDIO - CALARCA - LA VIRGINIA,Sí,No,Nunca
1988,testigo_2610997501001,2610997501001,testigo_electoral,test123,QUINDIO,CALARCA,Zona 99,QUEBRADANEGRA,,QUINDIO - CALARCA - QUEBRADANEGRA,Sí,No,Nunca
1989,testigo_2620010101001,2620010101001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 01,I.E.SAN JOSE,,QUINDIO - CIRCASIA - I.E.SAN JOSE,Sí,No,Nunca
1990,testigo_2620010102001,2620010102001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 01,I.E.SAN JOSE,,QUINDIO - CIRCASIA - I.E.SAN JOSE,Sí,No,Nunca
1991,testigo_2620010201001,2620010201001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 01,I.E.FRANCISCO LONDOÑO,,QUINDIO - CIRCASIA - I.E.FRANCISCO LONDOÑO,Sí,No,Nunca
1992,testigo_2620010202001,2620010202001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 01,I.E.FRANCISCO LONDOÑO,,QUINDIO - CIRCASIA - I.E.FRANCISCO LONDOÑO,Sí,No,Nunca
1993,testigo_2620020101001,2620020101001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 02,I.E.EDUCATIVA IMET,,QUINDIO - CIRCASIA - I.E.EDUCATIVA IMET,Sí,No,Nunca
1994,testigo_2620020102001,2620020102001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 02,I.E.EDUCATIVA IMET,,QUINDIO - CIRCASIA - I.E.EDUCATIVA IMET,Sí,No,Nunca
1995,testigo_2620020201001,2620020201001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 02,I E  LIBRE,,QUINDIO - CIRCASIA - I E  LIBRE,Sí,No,Nunca
1996,testigo_2620020202001,2620020202001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 02,I E  LIBRE,,QUINDIO - CIRCASIA - I E  LIBRE,Sí,No,Nunca
1997,testigo_2620993001001,2620993001001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 99,HOJAS ANCHAS,,QUINDIO - CIRCASIA - HOJAS ANCHAS,Sí,No,Nunca
1998,testigo_2620995001001,2620995001001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 99,LA CONCHA,,QUINDIO - CIRCASIA - LA CONCHA,Sí,No,Nunca
1999,testigo_2620995301001,2620995301001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 99,LA POLA,,QUINDIO - CIRCASIA - LA POLA,Sí,No,Nunca
2000,testigo_2620995401001,2620995401001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 99,LA SIRIA,,QUINDIO - CIRCASIA - LA SIRIA,Sí,No,Nunca
2001,testigo_2620997201001,2620997201001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 99,PIAMONTE,,QUINDIO - CIRCASIA - PIAMONTE,Sí,No,Nunca
2002,testigo_2620998001001,2620998001001,testigo_electoral,test123,QUINDIO,CIRCASIA,Zona 99,SANTA RITA,,QUINDIO - CIRCASIA - SANTA RITA,Sí,No,Nunca
2003,testigo_2625000001001,2625000001001,testigo_electoral,test123,QUINDIO,CORDOBA,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - CORDOBA - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2004,testigo_2625000002001,2625000002001,testigo_electoral,test123,QUINDIO,CORDOBA,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - CORDOBA - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2005,testigo_2630000001001,2630000001001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 00,IE LIC. ANDINO DE LA SANTISIMA TRINIDAD,,QUINDIO - FILANDIA - IE LIC. ANDINO DE LA SANTISIMA TRINIDAD,Sí,No,Nunca
2006,testigo_2630000002001,2630000002001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 00,IE LIC. ANDINO DE LA SANTISIMA TRINIDAD,,QUINDIO - FILANDIA - IE LIC. ANDINO DE LA SANTISIMA TRINIDAD,Sí,No,Nunca
2007,testigo_2630000003001,2630000003001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 00,IE LIC. ANDINO DE LA SANTISIMA TRINIDAD,,QUINDIO - FILANDIA - IE LIC. ANDINO DE LA SANTISIMA TRINIDAD,Sí,No,Nunca
2008,testigo_2630993101001,2630993101001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 99,EL PARAISO,,QUINDIO - FILANDIA - EL PARAISO,Sí,No,Nunca
2009,testigo_2630995301001,2630995301001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 99,LA INDIA,,QUINDIO - FILANDIA - LA INDIA,Sí,No,Nunca
2010,testigo_2630995401001,2630995401001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 99,CRUCES,,QUINDIO - FILANDIA - CRUCES,Sí,No,Nunca
2011,testigo_2630997301001,2630997301001,testigo_electoral,test123,QUINDIO,FILANDIA,Zona 99,PAVAS,,QUINDIO - FILANDIA - PAVAS,Sí,No,Nunca
2012,testigo_2640000001001,2640000001001,testigo_electoral,test123,QUINDIO,GENOVA,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - GENOVA - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2013,testigo_2640000002001,2640000002001,testigo_electoral,test123,QUINDIO,GENOVA,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - GENOVA - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2014,testigo_2640993201001,2640993201001,testigo_electoral,test123,QUINDIO,GENOVA,Zona 99,LA VENADA,,QUINDIO - GENOVA - LA VENADA,Sí,No,Nunca
2015,testigo_2650010101001,2650010101001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 01,CTRO EDUC. INSTITUTO TEBAIDA,,QUINDIO - LA TEBAIDA - CTRO EDUC. INSTITUTO TEBAIDA,Sí,No,Nunca
2016,testigo_2650010102001,2650010102001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 01,CTRO EDUC. INSTITUTO TEBAIDA,,QUINDIO - LA TEBAIDA - CTRO EDUC. INSTITUTO TEBAIDA,Sí,No,Nunca
2017,testigo_2650010103001,2650010103001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 01,CTRO EDUC. INSTITUTO TEBAIDA,,QUINDIO - LA TEBAIDA - CTRO EDUC. INSTITUTO TEBAIDA,Sí,No,Nunca
2018,testigo_2650010201001,2650010201001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 01,INS. EDUC. GABRIELA MISTRAL,,QUINDIO - LA TEBAIDA - INS. EDUC. GABRIELA MISTRAL,Sí,No,Nunca
2019,testigo_2650010202001,2650010202001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 01,INS. EDUC. GABRIELA MISTRAL,,QUINDIO - LA TEBAIDA - INS. EDUC. GABRIELA MISTRAL,Sí,No,Nunca
2020,testigo_2650010301001,2650010301001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 01,INS. EDUC. NUEVO HORIZONTE,,QUINDIO - LA TEBAIDA - INS. EDUC. NUEVO HORIZONTE,Sí,No,Nunca
2021,testigo_2650020101001,2650020101001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 02,IE PEDACITO DE CIELO,,QUINDIO - LA TEBAIDA - IE PEDACITO DE CIELO,Sí,No,Nunca
2022,testigo_2650020102001,2650020102001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 02,IE PEDACITO DE CIELO,,QUINDIO - LA TEBAIDA - IE PEDACITO DE CIELO,Sí,No,Nunca
2023,testigo_2650020103001,2650020103001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 02,IE PEDACITO DE CIELO,,QUINDIO - LA TEBAIDA - IE PEDACITO DE CIELO,Sí,No,Nunca
2024,testigo_2650020201001,2650020201001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 02,INSTITUTO EDUC. ANTONIO NARIÑO,,QUINDIO - LA TEBAIDA - INSTITUTO EDUC. ANTONIO NARIÑO,Sí,No,Nunca
2025,testigo_2650020202001,2650020202001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 02,INSTITUTO EDUC. ANTONIO NARIÑO,,QUINDIO - LA TEBAIDA - INSTITUTO EDUC. ANTONIO NARIÑO,Sí,No,Nunca
2026,testigo_2650992801001,2650992801001,testigo_electoral,test123,QUINDIO,LA TEBAIDA,Zona 99,LA HERRADURA  (LA SILVIA),,QUINDIO - LA TEBAIDA - LA HERRADURA  (LA SILVIA),Sí,No,Nunca
2027,testigo_2660010101001,2660010101001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,ESC. RAFAEL URIBE,,QUINDIO - MONTENEGRO - ESC. RAFAEL URIBE,Sí,No,Nunca
2028,testigo_2660010102001,2660010102001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,ESC. RAFAEL URIBE,,QUINDIO - MONTENEGRO - ESC. RAFAEL URIBE,Sí,No,Nunca
2029,testigo_2660010201001,2660010201001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,COLEGIO INSTITUTO MONTENEGRO,,QUINDIO - MONTENEGRO - COLEGIO INSTITUTO MONTENEGRO,Sí,No,Nunca
2030,testigo_2660010202001,2660010202001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,COLEGIO INSTITUTO MONTENEGRO,,QUINDIO - MONTENEGRO - COLEGIO INSTITUTO MONTENEGRO,Sí,No,Nunca
2031,testigo_2660010203001,2660010203001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,COLEGIO INSTITUTO MONTENEGRO,,QUINDIO - MONTENEGRO - COLEGIO INSTITUTO MONTENEGRO,Sí,No,Nunca
2032,testigo_2660010301001,2660010301001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,ESC FRANCISCO JOSE DE CALDAS,,QUINDIO - MONTENEGRO - ESC FRANCISCO JOSE DE CALDAS,Sí,No,Nunca
2033,testigo_2660010302001,2660010302001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,ESC FRANCISCO JOSE DE CALDAS,,QUINDIO - MONTENEGRO - ESC FRANCISCO JOSE DE CALDAS,Sí,No,Nunca
2034,testigo_2660010401001,2660010401001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,INSTITUCION EDUCATIVA JESUS MARIA OBANDO,,QUINDIO - MONTENEGRO - INSTITUCION EDUCATIVA JESUS MARIA OBANDO,Sí,No,Nunca
2035,testigo_2660020101001,2660020101001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,COL. SANTAMARIA GORETTI,,QUINDIO - MONTENEGRO - COL. SANTAMARIA GORETTI,Sí,No,Nunca
2036,testigo_2660020201001,2660020201001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,ESC. LOS FUNDADORES,,QUINDIO - MONTENEGRO - ESC. LOS FUNDADORES,Sí,No,Nunca
2037,testigo_2660020202001,2660020202001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,ESC. LOS FUNDADORES,,QUINDIO - MONTENEGRO - ESC. LOS FUNDADORES,Sí,No,Nunca
2038,testigo_2660020301001,2660020301001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,ESCUELA GENERAL SANTANDER,,QUINDIO - MONTENEGRO - ESCUELA GENERAL SANTANDER,Sí,No,Nunca
2039,testigo_2660020401001,2660020401001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,COLEGIO JESUS MAESTRO,,QUINDIO - MONTENEGRO - COLEGIO JESUS MAESTRO,Sí,No,Nunca
2040,testigo_2660992801001,2660992801001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 99,ESCUELA EL CASTILLO,,QUINDIO - MONTENEGRO - ESCUELA EL CASTILLO,Sí,No,Nunca
2041,testigo_2660993401001,2660993401001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 99,PUEBLO TAPAO,,QUINDIO - MONTENEGRO - PUEBLO TAPAO,Sí,No,Nunca
2042,testigo_2670000001001,2670000001001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - PIJAO - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2043,testigo_2670000002001,2670000002001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - PIJAO - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2044,testigo_2670991101001,2670991101001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 99,BARRAGAN,,QUINDIO - PIJAO - BARRAGAN,Sí,No,Nunca
2045,testigo_2670991301001,2670991301001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 99,LA MARIELA,,QUINDIO - PIJAO - LA MARIELA,Sí,No,Nunca
2046,testigo_2670995701001,2670995701001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 99,MAIZENA ALTA,,QUINDIO - PIJAO - MAIZENA ALTA,Sí,No,Nunca
2047,testigo_2680010101001,2680010101001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INST. EDU.  POLICARPA SALAVARRIETA,,QUINDIO - QUIMBAYA - INST. EDU.  POLICARPA SALAVARRIETA,Sí,No,Nunca
2048,testigo_2680010102001,2680010102001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INST. EDU.  POLICARPA SALAVARRIETA,,QUINDIO - QUIMBAYA - INST. EDU.  POLICARPA SALAVARRIETA,Sí,No,Nunca
2049,testigo_2680010201001,2680010201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,I.E. DE MERCADOTECNIA MARIA INMACULADA,,QUINDIO - QUIMBAYA - I.E. DE MERCADOTECNIA MARIA INMACULADA,Sí,No,Nunca
2050,testigo_2680010202001,2680010202001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,I.E. DE MERCADOTECNIA MARIA INMACULADA,,QUINDIO - QUIMBAYA - I.E. DE MERCADOTECNIA MARIA INMACULADA,Sí,No,Nunca
2051,testigo_2680010301001,2680010301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA SADEQUI,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA SADEQUI,Sí,No,Nunca
2052,testigo_2680010401001,2680010401001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA  ESPIRITU SANTO,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA  ESPIRITU SANTO,Sí,No,Nunca
2053,testigo_2680010501001,2680010501001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA ANTONIA SANTOS,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA ANTONIA SANTOS,Sí,No,Nunca
2054,testigo_2680020101001,2680020101001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA ANTONIO RICAURTE,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA ANTONIO RICAURTE,Sí,No,Nunca
2055,testigo_2680020201001,2680020201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA SIMON BOLIVAR,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA SIMON BOLIVAR,Sí,No,Nunca
2056,testigo_2680020202001,2680020202001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA SIMON BOLIVAR,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA SIMON BOLIVAR,Sí,No,Nunca
2057,testigo_2680020301001,2680020301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,I.E. SAGRADO CORAZON DE JESUS,,QUINDIO - QUIMBAYA - I.E. SAGRADO CORAZON DE JESUS,Sí,No,Nunca
2058,testigo_2680900101001,2680900101001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 90,INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,Sí,No,Nunca
2059,testigo_2680900102001,2680900102001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 90,INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,Sí,No,Nunca
2060,testigo_2680992901001,2680992901001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,EL JAZMIN,,QUINDIO - QUIMBAYA - EL JAZMIN,Sí,No,Nunca
2061,testigo_2680993001001,2680993001001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,INSTITUCION EDUCATIVA RURAL EL LAUREL,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA RURAL EL LAUREL,Sí,No,Nunca
2062,testigo_2680993201001,2680993201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,INSTITUCION EDUCATIVA  NARANJAL,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA  NARANJAL,Sí,No,Nunca
2063,testigo_2680995301001,2680995301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,LA MESA BAJA,,QUINDIO - QUIMBAYA - LA MESA BAJA,Sí,No,Nunca
2064,testigo_2680997201001,2680997201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,IE RAMON MESSA LONDOÑO,,QUINDIO - QUIMBAYA - IE RAMON MESSA LONDOÑO,Sí,No,Nunca
2065,testigo_2680997301001,2680997301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,PUERTO ALEJANDRIA,,QUINDIO - QUIMBAYA - PUERTO ALEJANDRIA,Sí,No,Nunca
2066,testigo_2690000001001,2690000001001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - SALENTO - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2067,testigo_2690000002001,2690000002001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - SALENTO - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
2068,testigo_2690991101001,2690991101001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,BOQUIA,,QUINDIO - SALENTO - BOQUIA,Sí,No,Nunca
2069,testigo_2690991401001,2690991401001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,CANAAN,,QUINDIO - SALENTO - CANAAN,Sí,No,Nunca
2070,testigo_2690992001001,2690992001001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,COCORA (PALESTINA),,QUINDIO - SALENTO - COCORA (PALESTINA),Sí,No,Nunca
2071,testigo_2690995401001,2690995401001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,LA NUBIA,,QUINDIO - SALENTO - LA NUBIA,Sí,No,Nunca
